gs1,gs2,gr,v,q,g,m,mom,cagr,mdd,cal,sh,sort
rev_z,cfo_growth_z,0.0,5,5,70,20,12m-1m,49.32,61.49,0.802,0.971,1.122
rev_z,cfo_growth_z,0.0,10,10,55,25,6m,0.14,80.77,0.002,0.333,0.358
rev_z,cfo_growth_z,0.0,10,10,55,25,6m-1m,10.63,73.25,0.145,0.5,0.545
rev_z,cfo_growth_z,0.0,10,10,55,25,12m,12.24,65.67,0.186,0.531,0.561
rev_z,cfo_growth_z,0.0,10,10,55,25,12m-1m,10.69,66.32,0.161,0.508,0.527
rev_z,cfo_growth_z,0.0,10,10,20,60,6m,16.01,72.01,0.222,0.58,0.626
rev_z,cfo_growth_z,0.0,10,10,20,60,6m-1m,-16.23,82.55,-0.197,-0.003,-0.004
rev_z,cfo_growth_z,0.0,10,10,20,60,12m,-5.9,70.47,-0.084,0.228,0.25
rev_z,cfo_growth_z,0.0,10,10,20,60,12m-1m,5.04,67.79,0.074,0.397,0.433
rev_z,cfo_growth_z,0.0,15,10,20,55,6m,-3.93,78.81,-0.05,0.265,0.29
rev_z,cfo_growth_z,0.0,15,10,20,55,6m-1m,-19.43,83.51,-0.233,-0.051,-0.056
rev_z,cfo_growth_z,0.0,15,10,20,55,12m,-12.11,75.93,-0.159,0.109,0.118
rev_z,cfo_growth_z,0.0,15,10,20,55,12m-1m,-12.66,75.29,-0.168,0.065,0.072
rev_z,cfo_growth_z,0.0,10,5,25,60,6m,3.22,69.92,0.046,0.358,0.424
rev_z,cfo_growth_z,0.0,10,5,25,60,6m-1m,-5.62,77.4,-0.073,0.189,0.219
rev_z,cfo_growth_z,0.0,10,5,25,60,12m,-15.75,79.56,-0.198,0.048,0.052
rev_z,cfo_growth_z,0.0,10,5,25,60,12m-1m,10.67,64.34,0.166,0.504,0.537
rev_z,cfo_growth_z,0.0,20,10,15,55,6m,-18.61,77.12,-0.241,-0.044,-0.049
rev_z,cfo_growth_z,0.0,20,10,15,55,6m-1m,-10.33,82.33,-0.125,0.127,0.15
rev_z,cfo_growth_z,0.0,20,10,15,55,12m,-27.89,81.24,-0.343,-0.253,-0.268
rev_z,cfo_growth_z,0.0,20,10,15,55,12m-1m,-3.08,67.16,-0.046,0.239,0.265
rev_z,cfo_growth_z,0.0,25,25,25,25,6m,12.58,67.8,0.186,0.525,0.648
rev_z,cfo_growth_z,0.0,25,25,25,25,6m-1m,15.24,75.84,0.201,0.561,0.676
rev_z,cfo_growth_z,0.0,25,25,25,25,12m,10.51,73.76,0.143,0.509,0.539
rev_z,cfo_growth_z,0.0,25,25,25,25,12m-1m,-2.23,80.6,-0.028,0.298,0.313
rev_z,cfo_growth_z,0.0,20,20,30,30,6m,8.19,75.91,0.108,0.453,0.516
rev_z,cfo_growth_z,0.0,20,20,30,30,6m-1m,12.57,79.92,0.157,0.523,0.637
rev_z,cfo_growth_z,0.0,20,20,30,30,12m,-14.86,80.64,-0.184,0.053,0.058
rev_z,cfo_growth_z,0.0,20,20,30,30,12m-1m,-13.32,84.44,-0.158,0.092,0.095
rev_z,cfo_growth_z,0.0,20,20,20,40,6m,4.24,66.01,0.064,0.385,0.433
rev_z,cfo_growth_z,0.0,20,20,20,40,6m-1m,-6.47,76.08,-0.085,0.187,0.209
rev_z,cfo_growth_z,0.0,20,20,20,40,12m,-8.53,74.51,-0.115,0.169,0.183
rev_z,cfo_growth_z,0.0,20,20,20,40,12m-1m,-15.87,77.87,-0.204,0.01,0.01
rev_z,cfo_growth_z,0.0,30,5,50,15,6m,-20.31,78.68,-0.258,-0.08,-0.087
rev_z,cfo_growth_z,0.0,30,5,50,15,6m-1m,-25.88,77.7,-0.333,-0.224,-0.23
rev_z,cfo_growth_z,0.0,30,5,50,15,12m,-17.66,71.82,-0.246,-0.032,-0.034
rev_z,cfo_growth_z,0.0,30,5,50,15,12m-1m,-12.28,60.25,-0.204,0.069,0.072
rev_z,cfo_growth_z,0.0,5,30,15,50,6m,33.31,49.21,0.677,0.822,1.021
rev_z,cfo_growth_z,0.0,5,30,15,50,6m-1m,56.61,48.93,1.157,1.109,1.487
rev_z,cfo_growth_z,0.0,5,30,15,50,12m,23.58,51.88,0.455,0.671,0.87
rev_z,cfo_growth_z,0.0,5,30,15,50,12m-1m,30.26,56.7,0.534,0.775,0.997
rev_z,cfo_growth_z,0.0,15,15,45,25,6m,-14.54,81.26,-0.179,0.041,0.045
rev_z,cfo_growth_z,0.0,15,15,45,25,6m-1m,-15.76,84.29,-0.187,0.029,0.029
rev_z,cfo_growth_z,0.0,15,15,45,25,12m,39.2,61.47,0.638,0.906,0.97
rev_z,cfo_growth_z,0.0,15,15,45,25,12m-1m,20.47,66.77,0.307,0.648,0.692
rev_z,cfo_growth_z,0.1,40,10,30,20,6m,-23.63,62.98,-0.375,-0.187,-0.201
rev_z,cfo_growth_z,0.1,40,10,30,20,6m-1m,-30.16,69.03,-0.437,-0.349,-0.39
rev_z,cfo_growth_z,0.1,40,10,30,20,12m,-25.97,60.09,-0.432,-0.247,-0.258
rev_z,cfo_growth_z,0.1,40,10,30,20,12m-1m,-39.59,78.33,-0.505,-0.598,-0.599
rev_z,cfo_growth_z,0.1,35,15,25,25,6m,-26.7,71.23,-0.375,-0.218,-0.243
rev_z,cfo_growth_z,0.1,35,15,25,25,6m-1m,-38.32,82.46,-0.465,-0.527,-0.543
rev_z,cfo_growth_z,0.1,35,15,25,25,12m,-32.12,78.92,-0.407,-0.391,-0.413
rev_z,cfo_growth_z,0.1,35,15,25,25,12m-1m,-38.72,80.25,-0.482,-0.643,-0.647
rev_z,cfo_growth_z,0.1,30,10,30,30,6m,-24.51,79.81,-0.307,-0.145,-0.168
rev_z,cfo_growth_z,0.1,30,10,30,30,6m-1m,-26.58,75.7,-0.351,-0.238,-0.282
rev_z,cfo_growth_z,0.1,30,10,30,30,12m,-32.41,72.81,-0.445,-0.414,-0.431
rev_z,cfo_growth_z,0.1,30,10,30,30,12m-1m,-24.88,77.58,-0.321,-0.24,-0.259
rev_z,cfo_growth_z,0.1,10,40,30,20,6m,17.48,72.16,0.242,0.617,0.667
rev_z,cfo_growth_z,0.1,10,40,30,20,6m-1m,34.45,66.46,0.518,0.831,0.939
rev_z,cfo_growth_z,0.1,10,40,30,20,12m,36.62,74.37,0.492,0.861,0.885
rev_z,cfo_growth_z,0.1,10,40,30,20,12m-1m,36.12,75.84,0.476,0.857,0.878
rev_z,cfo_growth_z,0.1,15,35,25,25,6m,32.76,56.26,0.582,0.81,1.061
rev_z,cfo_growth_z,0.1,15,35,25,25,6m-1m,16.47,70.86,0.232,0.581,0.672
rev_z,cfo_growth_z,0.1,15,35,25,25,12m,27.56,73.35,0.376,0.753,0.787
rev_z,cfo_growth_z,0.1,15,35,25,25,12m-1m,8.45,78.27,0.108,0.49,0.513
rev_z,cfo_growth_z,0.1,20,30,20,30,6m,8.03,75.63,0.106,0.448,0.521
rev_z,cfo_growth_z,0.1,20,30,20,30,6m-1m,19.52,73.57,0.265,0.606,0.801
rev_z,cfo_growth_z,0.1,20,30,20,30,12m,22.81,76.61,0.298,0.69,0.752
rev_z,cfo_growth_z,0.1,20,30,20,30,12m-1m,20.6,71.09,0.29,0.642,0.724
rev_z,cfo_growth_z,0.1,10,10,60,20,6m,-1.41,77.79,-0.018,0.294,0.317
rev_z,cfo_growth_z,0.1,10,10,60,20,6m-1m,-14.17,79.64,-0.178,0.042,0.045
rev_z,cfo_growth_z,0.1,10,10,60,20,12m,55.63,55.87,0.996,1.083,1.175
rev_z,cfo_growth_z,0.1,10,10,60,20,12m-1m,17.91,65.85,0.272,0.61,0.652
rev_z,cfo_growth_z,0.1,15,5,50,30,6m,2.1,74.83,0.028,0.35,0.427
rev_z,cfo_growth_z,0.1,15,5,50,30,6m-1m,11.79,70.0,0.168,0.505,0.6
rev_z,cfo_growth_z,0.1,15,5,50,30,12m,6.82,65.91,0.103,0.44,0.481
rev_z,cfo_growth_z,0.1,15,5,50,30,12m-1m,2.02,72.47,0.028,0.365,0.379
rev_z,cfo_growth_z,0.1,5,5,70,20,6m,29.99,69.57,0.431,0.747,0.868
rev_z,cfo_growth_z,0.1,5,5,70,20,6m-1m,0.06,75.97,0.001,0.333,0.385
rev_z,cfo_growth_z,0.1,5,5,70,20,12m,34.98,67.32,0.52,0.841,0.882
rev_z,cfo_growth_z,0.1,5,5,70,20,12m-1m,47.0,64.69,0.726,0.94,1.084
rev_z,cfo_growth_z,0.1,10,10,55,25,6m,12.93,73.25,0.177,0.529,0.584
rev_z,cfo_growth_z,0.1,10,10,55,25,6m-1m,-6.78,81.63,-0.083,0.194,0.209
rev_z,cfo_growth_z,0.1,10,10,55,25,12m,29.93,57.91,0.517,0.778,0.833
rev_z,cfo_growth_z,0.1,10,10,55,25,12m-1m,12.17,75.62,0.161,0.528,0.548
rev_z,cfo_growth_z,0.1,10,10,20,60,6m,10.31,73.01,0.141,0.493,0.529
rev_z,cfo_growth_z,0.1,10,10,20,60,6m-1m,0.62,80.04,0.008,0.333,0.37
rev_z,cfo_growth_z,0.1,10,10,20,60,12m,-8.58,72.86,-0.118,0.181,0.196
rev_z,cfo_growth_z,0.1,10,10,20,60,12m-1m,-3.1,69.63,-0.044,0.252,0.278
rev_z,cfo_growth_z,0.1,15,10,20,55,6m,-4.64,76.32,-0.061,0.248,0.274
rev_z,cfo_growth_z,0.1,15,10,20,55,6m-1m,-2.49,79.73,-0.031,0.268,0.306
rev_z,cfo_growth_z,0.1,15,10,20,55,12m,-2.31,76.36,-0.03,0.296,0.325
rev_z,cfo_growth_z,0.1,15,10,20,55,12m-1m,-10.29,72.91,-0.141,0.113,0.125
rev_z,cfo_growth_z,0.1,10,5,25,60,6m,11.69,70.53,0.166,0.496,0.57
rev_z,cfo_growth_z,0.1,10,5,25,60,6m-1m,-11.49,83.3,-0.138,0.105,0.112
rev_z,cfo_growth_z,0.1,10,5,25,60,12m,-21.89,82.75,-0.265,-0.085,-0.093
rev_z,cfo_growth_z,0.1,10,5,25,60,12m-1m,14.23,65.55,0.217,0.55,0.599
rev_z,cfo_growth_z,0.1,20,10,15,55,6m,-16.05,79.25,-0.203,0.017,0.02
rev_z,cfo_growth_z,0.1,20,10,15,55,6m-1m,-11.26,82.86,-0.136,0.11,0.13
rev_z,cfo_growth_z,0.1,20,10,15,55,12m,-17.45,76.32,-0.229,-0.015,-0.016
rev_z,cfo_growth_z,0.1,20,10,15,55,12m-1m,-0.84,69.99,-0.012,0.292,0.317
rev_z,cfo_growth_z,0.1,25,25,25,25,6m,-5.23,75.33,-0.069,0.222,0.256
rev_z,cfo_growth_z,0.1,25,25,25,25,6m-1m,-1.35,78.93,-0.017,0.319,0.345
rev_z,cfo_growth_z,0.1,25,25,25,25,12m,-6.81,79.97,-0.085,0.222,0.237
rev_z,cfo_growth_z,0.1,25,25,25,25,12m-1m,-12.26,88.13,-0.139,0.149,0.155
rev_z,cfo_growth_z,0.1,20,20,30,30,6m,18.91,68.31,0.277,0.62,0.692
rev_z,cfo_growth_z,0.1,20,20,30,30,6m-1m,-3.03,77.6,-0.039,0.25,0.275
rev_z,cfo_growth_z,0.1,20,20,30,30,12m,-5.58,78.25,-0.071,0.213,0.242
rev_z,cfo_growth_z,0.1,20,20,30,30,12m-1m,-10.52,85.46,-0.123,0.136,0.146
rev_z,cfo_growth_z,0.1,20,20,20,40,6m,0.61,76.07,0.008,0.322,0.363
rev_z,cfo_growth_z,0.1,20,20,20,40,6m-1m,-9.48,76.24,-0.124,0.124,0.142
rev_z,cfo_growth_z,0.1,20,20,20,40,12m,-9.03,73.7,-0.123,0.17,0.187
rev_z,cfo_growth_z,0.1,20,20,20,40,12m-1m,-16.2,81.27,-0.199,-0.001,-0.001
rev_z,cfo_growth_z,0.1,30,5,50,15,6m,-0.02,75.21,-0.0,0.317,0.355
rev_z,cfo_growth_z,0.1,30,5,50,15,6m-1m,-15.09,72.3,-0.209,0.017,0.019
rev_z,cfo_growth_z,0.1,30,5,50,15,12m,-12.26,72.16,-0.17,0.074,0.075
rev_z,cfo_growth_z,0.1,30,5,50,15,12m-1m,7.75,55.17,0.141,0.446,0.478
rev_z,cfo_growth_z,0.1,5,30,15,50,6m,52.46,48.89,1.073,1.073,1.361
rev_z,cfo_growth_z,0.1,5,30,15,50,6m-1m,49.23,51.15,0.962,1.02,1.361
rev_z,cfo_growth_z,0.1,5,30,15,50,12m,15.27,64.14,0.238,0.56,0.658
rev_z,cfo_growth_z,0.1,5,30,15,50,12m-1m,38.1,56.87,0.67,0.874,1.162
rev_z,cfo_growth_z,0.1,15,15,45,25,6m,-13.06,80.59,-0.162,0.069,0.075
rev_z,cfo_growth_z,0.1,15,15,45,25,6m-1m,-22.15,84.62,-0.262,-0.132,-0.139
rev_z,cfo_growth_z,0.1,15,15,45,25,12m,32.96,59.04,0.558,0.814,0.88
rev_z,cfo_growth_z,0.1,15,15,45,25,12m-1m,21.63,64.31,0.336,0.661,0.713
rev_z,cfo_growth_z,0.2,40,10,30,20,6m,-15.76,64.05,-0.246,-0.023,-0.026
rev_z,cfo_growth_z,0.2,40,10,30,20,6m-1m,-34.44,78.32,-0.44,-0.486,-0.528
rev_z,cfo_growth_z,0.2,40,10,30,20,12m,-22.89,60.43,-0.379,-0.198,-0.204
rev_z,cfo_growth_z,0.2,40,10,30,20,12m-1m,-25.2,65.97,-0.382,-0.253,-0.26
rev_z,cfo_growth_z,0.2,35,15,25,25,6m,-31.81,75.19,-0.423,-0.348,-0.406
rev_z,cfo_growth_z,0.2,35,15,25,25,6m-1m,-23.9,77.46,-0.309,-0.201,-0.216
rev_z,cfo_growth_z,0.2,35,15,25,25,12m,-38.76,83.2,-0.466,-0.596,-0.616
rev_z,cfo_growth_z,0.2,35,15,25,25,12m-1m,-39.36,81.68,-0.482,-0.696,-0.71
rev_z,cfo_growth_z,0.2,30,10,30,30,6m,-22.89,79.7,-0.287,-0.102,-0.118
rev_z,cfo_growth_z,0.2,30,10,30,30,6m-1m,-38.22,87.39,-0.437,-0.535,-0.563
rev_z,cfo_growth_z,0.2,30,10,30,30,12m,-27.34,75.74,-0.361,-0.246,-0.266
rev_z,cfo_growth_z,0.2,30,10,30,30,12m-1m,-23.15,73.61,-0.314,-0.189,-0.205
rev_z,cfo_growth_z,0.2,10,40,30,20,6m,34.53,63.51,0.544,0.841,0.901
rev_z,cfo_growth_z,0.2,10,40,30,20,6m-1m,45.93,61.31,0.749,0.97,1.086
rev_z,cfo_growth_z,0.2,10,40,30,20,12m,31.13,75.83,0.41,0.796,0.822
rev_z,cfo_growth_z,0.2,10,40,30,20,12m-1m,34.85,73.59,0.473,0.843,0.859
rev_z,cfo_growth_z,0.2,15,35,25,25,6m,23.06,60.56,0.381,0.664,0.868
rev_z,cfo_growth_z,0.2,15,35,25,25,6m-1m,26.02,61.7,0.422,0.71,0.918
rev_z,cfo_growth_z,0.2,15,35,25,25,12m,20.82,74.11,0.281,0.667,0.691
rev_z,cfo_growth_z,0.2,15,35,25,25,12m-1m,21.81,75.01,0.291,0.679,0.709
rev_z,cfo_growth_z,0.2,20,30,20,30,6m,14.68,70.6,0.208,0.529,0.699
rev_z,cfo_growth_z,0.2,20,30,20,30,6m-1m,37.23,60.6,0.614,0.862,1.162
rev_z,cfo_growth_z,0.2,20,30,20,30,12m,13.67,75.12,0.182,0.562,0.604
rev_z,cfo_growth_z,0.2,20,30,20,30,12m-1m,46.35,62.51,0.741,0.978,1.256
rev_z,cfo_growth_z,0.2,10,10,60,20,6m,24.93,68.15,0.366,0.694,0.769
rev_z,cfo_growth_z,0.2,10,10,60,20,6m-1m,-10.69,84.06,-0.127,0.135,0.139
rev_z,cfo_growth_z,0.2,10,10,60,20,12m,19.36,77.6,0.249,0.631,0.651
rev_z,cfo_growth_z,0.2,10,10,60,20,12m-1m,12.3,73.67,0.167,0.527,0.541
rev_z,cfo_growth_z,0.2,15,5,50,30,6m,-2.0,82.44,-0.024,0.27,0.305
rev_z,cfo_growth_z,0.2,15,5,50,30,6m-1m,-6.36,77.35,-0.082,0.178,0.208
rev_z,cfo_growth_z,0.2,15,5,50,30,12m,0.05,65.09,0.001,0.342,0.382
rev_z,cfo_growth_z,0.2,15,5,50,30,12m-1m,18.36,66.59,0.276,0.613,0.679
rev_z,cfo_growth_z,0.2,5,5,70,20,6m,28.47,77.26,0.368,0.718,0.867
rev_z,cfo_growth_z,0.2,5,5,70,20,6m-1m,-10.12,83.32,-0.121,0.164,0.193
rev_z,cfo_growth_z,0.2,5,5,70,20,12m,29.73,77.69,0.383,0.767,0.788
rev_z,cfo_growth_z,0.2,5,5,70,20,12m-1m,14.79,72.64,0.204,0.565,0.585
rev_z,cfo_growth_z,0.2,10,10,55,25,6m,23.71,66.83,0.355,0.676,0.783
rev_z,cfo_growth_z,0.2,10,10,55,25,6m-1m,-15.1,85.49,-0.177,0.018,0.019
rev_z,cfo_growth_z,0.2,10,10,55,25,12m,79.42,58.31,1.362,1.299,1.444
rev_z,cfo_growth_z,0.2,10,10,55,25,12m-1m,50.44,66.05,0.764,1.004,1.074
rev_z,cfo_growth_z,0.2,10,10,20,60,6m,12.47,71.71,0.174,0.526,0.565
rev_z,cfo_growth_z,0.2,10,10,20,60,6m-1m,0.54,79.56,0.007,0.328,0.365
rev_z,cfo_growth_z,0.2,10,10,20,60,12m,-20.68,82.83,-0.25,-0.037,-0.039
rev_z,cfo_growth_z,0.2,10,10,20,60,12m-1m,-7.21,74.64,-0.097,0.154,0.177
rev_z,cfo_growth_z,0.2,15,10,20,55,6m,9.03,69.89,0.129,0.469,0.528
rev_z,cfo_growth_z,0.2,15,10,20,55,6m-1m,-6.85,80.99,-0.085,0.198,0.221
rev_z,cfo_growth_z,0.2,15,10,20,55,12m,-8.22,76.71,-0.107,0.185,0.197
rev_z,cfo_growth_z,0.2,15,10,20,55,12m-1m,-5.45,70.59,-0.077,0.209,0.231
rev_z,cfo_growth_z,0.2,10,5,25,60,6m,22.63,68.43,0.331,0.662,0.761
rev_z,cfo_growth_z,0.2,10,5,25,60,6m-1m,22.87,70.52,0.324,0.66,0.781
rev_z,cfo_growth_z,0.2,10,5,25,60,12m,-7.94,74.21,-0.107,0.146,0.172
rev_z,cfo_growth_z,0.2,10,5,25,60,12m-1m,5.21,71.41,0.073,0.413,0.431
rev_z,cfo_growth_z,0.2,20,10,15,55,6m,-5.87,70.25,-0.084,0.219,0.257
rev_z,cfo_growth_z,0.2,20,10,15,55,6m-1m,-11.34,78.81,-0.144,0.107,0.125
rev_z,cfo_growth_z,0.2,20,10,15,55,12m,-7.32,70.74,-0.103,0.185,0.199
rev_z,cfo_growth_z,0.2,20,10,15,55,12m-1m,0.67,66.37,0.01,0.322,0.353
rev_z,cfo_growth_z,0.2,25,25,25,25,6m,-17.33,85.24,-0.203,0.011,0.013
rev_z,cfo_growth_z,0.2,25,25,25,25,6m-1m,-4.4,79.2,-0.056,0.247,0.275
rev_z,cfo_growth_z,0.2,25,25,25,25,12m,-2.17,78.45,-0.028,0.295,0.327
rev_z,cfo_growth_z,0.2,25,25,25,25,12m-1m,-7.93,82.39,-0.096,0.209,0.226
rev_z,cfo_growth_z,0.2,20,20,30,30,6m,5.75,74.1,0.078,0.41,0.46
rev_z,cfo_growth_z,0.2,20,20,30,30,6m-1m,17.08,72.32,0.236,0.593,0.664
rev_z,cfo_growth_z,0.2,20,20,30,30,12m,6.92,77.05,0.09,0.446,0.475
rev_z,cfo_growth_z,0.2,20,20,30,30,12m-1m,-3.19,79.54,-0.04,0.252,0.279
rev_z,cfo_growth_z,0.2,20,20,20,40,6m,1.37,72.25,0.019,0.332,0.372
rev_z,cfo_growth_z,0.2,20,20,20,40,6m-1m,-1.15,79.68,-0.014,0.291,0.327
rev_z,cfo_growth_z,0.2,20,20,20,40,12m,-4.53,72.85,-0.062,0.256,0.283
rev_z,cfo_growth_z,0.2,20,20,20,40,12m-1m,-0.32,74.33,-0.004,0.299,0.326
rev_z,cfo_growth_z,0.2,30,5,50,15,6m,7.55,76.28,0.099,0.45,0.533
rev_z,cfo_growth_z,0.2,30,5,50,15,6m-1m,1.89,75.49,0.025,0.353,0.405
rev_z,cfo_growth_z,0.2,30,5,50,15,12m,12.85,69.62,0.185,0.53,0.601
rev_z,cfo_growth_z,0.2,30,5,50,15,12m-1m,-4.67,72.76,-0.064,0.23,0.258
rev_z,cfo_growth_z,0.2,5,30,15,50,6m,55.16,52.1,1.059,1.081,1.423
rev_z,cfo_growth_z,0.2,5,30,15,50,6m-1m,51.32,51.33,1.0,1.04,1.373
rev_z,cfo_growth_z,0.2,5,30,15,50,12m,10.89,61.6,0.177,0.493,0.571
rev_z,cfo_growth_z,0.2,5,30,15,50,12m-1m,31.49,57.74,0.545,0.783,1.033
rev_z,cfo_growth_z,0.2,15,15,45,25,6m,-11.11,80.84,-0.137,0.115,0.124
rev_z,cfo_growth_z,0.2,15,15,45,25,6m-1m,-10.26,86.59,-0.118,0.155,0.184
rev_z,cfo_growth_z,0.2,15,15,45,25,12m,46.18,60.81,0.759,0.97,1.061
rev_z,cfo_growth_z,0.2,15,15,45,25,12m-1m,51.93,56.33,0.922,1.045,1.12
rev_z,cfo_growth_z,0.3,40,10,30,20,6m,-21.64,72.15,-0.3,-0.165,-0.18
rev_z,cfo_growth_z,0.3,40,10,30,20,6m-1m,-31.64,78.54,-0.403,-0.429,-0.461
rev_z,cfo_growth_z,0.3,40,10,30,20,12m,-27.39,63.04,-0.434,-0.284,-0.302
rev_z,cfo_growth_z,0.3,40,10,30,20,12m-1m,-28.6,72.38,-0.395,-0.351,-0.377
rev_z,cfo_growth_z,0.3,35,15,25,25,6m,-29.95,77.07,-0.389,-0.326,-0.362
rev_z,cfo_growth_z,0.3,35,15,25,25,6m-1m,-26.32,77.83,-0.338,-0.251,-0.266
rev_z,cfo_growth_z,0.3,35,15,25,25,12m,-35.36,80.56,-0.439,-0.476,-0.518
rev_z,cfo_growth_z,0.3,35,15,25,25,12m-1m,-39.98,84.69,-0.472,-0.697,-0.727
rev_z,cfo_growth_z,0.3,30,10,30,30,6m,-37.88,82.13,-0.461,-0.514,-0.583
rev_z,cfo_growth_z,0.3,30,10,30,30,6m-1m,-29.97,83.11,-0.361,-0.368,-0.415
rev_z,cfo_growth_z,0.3,30,10,30,30,12m,-24.79,70.99,-0.349,-0.186,-0.202
rev_z,cfo_growth_z,0.3,30,10,30,30,12m-1m,-31.8,80.67,-0.394,-0.375,-0.389
rev_z,cfo_growth_z,0.3,10,40,30,20,6m,33.44,63.51,0.527,0.83,0.889
rev_z,cfo_growth_z,0.3,10,40,30,20,6m-1m,69.0,46.27,1.491,1.263,1.61
rev_z,cfo_growth_z,0.3,10,40,30,20,12m,37.55,72.02,0.521,0.875,0.905
rev_z,cfo_growth_z,0.3,10,40,30,20,12m-1m,35.92,73.94,0.486,0.856,0.879
rev_z,cfo_growth_z,0.3,15,35,25,25,6m,20.58,63.25,0.325,0.625,0.779
rev_z,cfo_growth_z,0.3,15,35,25,25,6m-1m,28.3,57.98,0.488,0.748,0.966
rev_z,cfo_growth_z,0.3,15,35,25,25,12m,38.22,72.88,0.524,0.885,0.913
rev_z,cfo_growth_z,0.3,15,35,25,25,12m-1m,25.31,73.78,0.343,0.726,0.75
rev_z,cfo_growth_z,0.3,20,30,20,30,6m,13.17,71.05,0.185,0.504,0.662
rev_z,cfo_growth_z,0.3,20,30,20,30,6m-1m,36.88,62.18,0.593,0.86,1.16
rev_z,cfo_growth_z,0.3,20,30,20,30,12m,8.56,80.18,0.107,0.487,0.524
rev_z,cfo_growth_z,0.3,20,30,20,30,12m-1m,48.88,59.25,0.825,1.008,1.32
rev_z,cfo_growth_z,0.3,10,10,60,20,6m,4.07,79.81,0.051,0.39,0.43
rev_z,cfo_growth_z,0.3,10,10,60,20,6m-1m,3.39,83.32,0.041,0.374,0.41
rev_z,cfo_growth_z,0.3,10,10,60,20,12m,17.69,79.28,0.223,0.608,0.643
